article,sentence,keyword,cause,effect
1267,12,导致,收入分配改革滞后,居民消费乏力
1267,12,导致,收入分配改革滞后,消费在GDP中所占的比重逐年
1267,13,由于-从而,低收入阶层占比过大,我国服务业占三大产业的比重长期徘徊在40%左右
1267,13,由于-从而,低收入阶层占比过大,在全球主要经济体中属于最低
1268,1,决定,分时量能则呈现出价涨量增的合理分布,大盘反弹空间
1268,1,决定,分时量能则呈现出价涨量增的合理分布,沪指有望挑战上档2145点前期反弹新高
1268,1,决定,沪市成交量能否进一步放大,大盘反弹空间
1268,1,决定,沪市成交量能否进一步放大,沪指有望挑战上档2145点前期反弹新高
1268,9,使得,经济基本面的持续好转,调控政策的局部松动强化了行业的估值优势
1268,21,作用,大盘在基本面和技术面的双重,形成向上突破
1269,1,归因于,标普还将包括农业信贷银行、兴业银行、互助信贷联合银行等10家金融机构的评级展望从稳定下调至负面,对法国银行业承受风险能力的考量
1269,1,归因于,标普还将包括农业信贷银行、兴业银行、互助信贷联合银行等10家金融机构的评级展望从稳定下调至负面,负面因素将可能在短期内加剧
1269,1,归因于,负面评级操作,对法国银行业承受风险能力的考量
1269,1,归因于,负面评级操作,负面因素将可能在短期内加剧
1269,2,由于,监控机构保护消费者、家庭避险文化和银行及金融中介机构审慎的贷款和销售做法,经济中的信贷风险实际上仍然较低
1269,6,导致,法国公共债务和失业率高,经济竞争力下降的情况
1269,6,导致,法国公共债务和失业率高,欧债危机加深而呈恶化态势
1269,7,从而,在欧元区经济衰退加深,对欧元区的风险敞口进一步扩大
1269,7,从而,法国银行业风险增大,对欧元区的风险敞口进一步扩大
1269,9,使得,削减投资银行部门,法国银行业竞争将更加激烈
1269,17,由于,家庭财务状况不佳,法国10月消费者信心指数回落至
1269,22,导致,经济形势的恶化,该国金融体系高度承压
1269,22,导致,经济形势的恶化,法国银行业更易受到外部因素冲击
1269,23,导致,对欧洲债务的风险敞口过大,投资者信心不断流失
1269,23,导致,对欧洲债务的风险敞口过大,法国银行市值便开始大幅缩水
1269,25,引发,法国参与对陷入危机的德克夏银行实施救助,市场担忧整整一年后，相似的一幕再次上演
1269,27,引发,“烫手山芋”,市场对金融业未来动荡的猜想
1269,29,由于-因而,金融机构仍有资本金,政府的这项担保尚不会动用纳税人的钱
1270,13,使得,希腊没有神话,多特蒙德最佳射手莱万多夫斯基的横冲直撞
1270,13,使得,城门17分钟的失守加上19号染红,多特蒙德最佳射手莱万多夫斯基的横冲直撞
1270,16,使得,奇兵造越位成功,阿森纳门将被红牌罚下而获点球
1270,16,使得,奇兵造越位成功,天平逆
1271,10,因此,银行付出的人工成本和操作成本也较高,小微企业对于银行机构的吸引力十分有限
1271,28,使得,国有控股银行、股份制商业银行、城市商业银行、村镇银行以及外资银行的纷纷设立,同行业竞争愈发激烈
1271,30,使得,竞争关系,银行与银行间的信息相对保密
1272,1,使得,支持援助计划的新民主党在上周末的大选中获胜,希腊危机暂时缓了一口气
1272,18,使得,坏账率的快速提高,千亿欧元的金融贷款是否足够拯救西班牙的银行
1273,0,使得,医药生物、节能环保、智能电网等创业板和中小板个股表现活跃,沪指全天低位窄幅震荡
1273,0,使得,房地产、煤炭石油、券商、钢铁为首的大盘蓝筹股整体表现低迷,沪指全天低位窄幅震荡
1273,5,带来,制度改革,制造业逐渐趋稳
1273,6,由于-因此,需求端指标相对疲软,制造业回暖的动力仍显不足
1273,8,由于,通胀回落的空间相对有限,通胀进入下降通道基本为市场所认同
1273,11,从而,退市制度的出台,进一步树立价值投资的理念
1273,11,从而,退市制度的出台,改善A股市场的运行环境
1273,11,从而,少个股无基本面支撑的过度炒,进一步树立价值投资的理念
1273,11,从而,少个股无基本面支撑的过度炒,改善A股市场的运行环境
1273,16,带来,沪深300ETF募集资金超出市场,增量资金
1273,16,带来,期，大量资金集中,增量资金
1273,22,造成,亚太股市集体重挫,短期冲击
1273,22,造成,国际市场的悲观情绪,短期冲击
1273,25,作用,政策红利所带来的正面效应将逐渐显现,中期向好趋
1273,25,作用,市场对于经济基本面预期的改善,中期向好趋
1273,28,使得,美元的强势,石油价格下调
1274,0,使得,A股市场在短暂整固后延续了反弹的走势,跌幅快速收窄并翻红
1274,0,使得,A股市场在短暂整固后延续了反弹的走势,空方抛压力量较为有限
1274,0,使得,空方一度发力,跌幅快速收窄并翻红
1274,0,使得,空方一度发力,空方抛压力量较为有限
1274,13,推动,流动性宽裕和改革红利两大驱动,中期市场强势格局仍有望进一步延续
1274,15,使得,市场热点切换快速,市场运行风格始终未能摆脱跷跷板的特征
1274,15,使得,投资者在低估值蓝筹和成长股这两大主流投资方向上的明显分歧,市场运行风格始终未能摆脱跷跷板的特征
1274,19,带来,创业板指数盘中冲高回落,估值回归压力
1274,19,带来,创业板指数盘中冲高回落,中小市值品种一枝独秀的局面恐难以延续
1274,19,带来,注册制推进,估值回归压力
1274,19,带来,注册制推进,中小市值品种一枝独秀的局面恐难以延续
1275,0,导致,社交媒体和移动设备的非结构化数据,数据的爆炸性增长
1275,1,使得,大数据技术特别是软件、硬件存储技术,公司能够更加有效、快速地分析这些大型数据集
1275,4,促使,对于大结构性和非结构性数据的存储、分析,企业采用与大数据相关的解决方案
1275,4,促使,对于大结构性和非结构性数据的存储、分析,硬件基础设施市场占比38%、软件占比24%和服务占比38%
1275,13,由于-从而,各家软件和硬件厂商在大数据的各个领域竞争,市场格局犬牙交错
1275,17,因为,大型技术公司都在发力大数据领域,纯粹的大数据概念公司并不多
1276,1,推动,当前推动我国装备制造业发展面临诸如外部需求减少、内生动力不足、融资渠道受限等方面的瓶颈约束,装备制造业转型升级
1276,4,从而,银行业对装备制造业提供金融支持要综合考虑企业的信用等级、资产负债状况和项目风险等因素,银行业对几家大型国有装备企业金融服务供给较为集中
1276,4,从而,银行业对装备制造业提供金融支持要综合考虑企业的信用等级、资产负债状况和项目风险等因素,对中小企业金融供给造成“挤出效应”，经常出现几家银行同时竞相为某大型企业提供授信额度
1276,4,从而,银行业对装备制造业提供金融支持要综合考虑企业的信用等级、资产负债状况和项目风险等因素,降低了融资利率
1276,4,从而,大型装备制造企业作为优质资源更符合银行信贷要求,银行业对几家大型国有装备企业金融服务供给较为集中
1276,4,从而,大型装备制造企业作为优质资源更符合银行信贷要求,对中小企业金融供给造成“挤出效应”，经常出现几家银行同时竞相为某大型企业提供授信额度
1276,4,从而,大型装备制造企业作为优质资源更符合银行信贷要求,降低了融资利率
1276,5,使得,新兴重要技术领域则存在金融服务空白,装备制造业不同类型企业发展进程差距扩大
1276,5,使得,中小装备制造企业技术创新实施受限,装备制造业不同类型企业发展进程差距扩大
1276,10,因此,企业资产负债率高,直接融资比例较低
1276,10,因此,企业资产负债率高,部分高端装备制造业企业在技术研发和市场推广阶段不能以低成本获得资金支持
1276,10,因此,企业资产负债率高,企业扩张资金需求不能得到有效满足
1276,10,因此,企业资产负债率高,加大了企业成长的压力
1276,10,因此,销售利润率偏低,直接融资比例较低
1276,10,因此,销售利润率偏低,部分高端装备制造业企业在技术研发和市场推广阶段不能以低成本获得资金支持
1276,10,因此,销售利润率偏低,企业扩张资金需求不能得到有效满足
1276,10,因此,销售利润率偏低,加大了企业成长的压力
1276,16,造成,很多企业资产负债率都偏高,行业内客户信用评级不高
1276,16,造成,很多企业资产负债率都偏高,授信额度不足
1276,16,造成,其财务和盈利指标不具有优势,行业内客户信用评级不高
1276,16,造成,其财务和盈利指标不具有优势,授信额度不足
1276,35,引发,建立健全政、银、保与企业的风险补偿机制,即企业+保险、银行、政府）的风险共担模式予以风险补偿
1276,41,作用,拓宽装备企业融资途径,为企业发放低息、免息、贴息贷款
1276,41,作用,拓宽装备企业融资途径,形成政策性和商业性有机结合的金融服务支持体系
1276,44,作用,发挥非银行金融机构的独特功能,提供多元化、全方位的金融支持
1276,47,促进,信托公司积极参与装备制造企业股权并购交易,装备制造业企业转型升级
1276,47,促进,加强企业经营发展的内生动力,装备制造业企业转型升级
1277,10,因为,金融严监管,存贷款业务增长而同业业务收缩
1277,10,因为,银行业务回归本源,存贷款业务增长而同业业务收缩
1277,12,使得,银行通过揽储增加一般性存款的需求,存贷款在负债和资产中的占比不断提升
1277,29,由于,定价相对更市场化,银行存款增长
1277,33,由于,大额存单的门槛较高,对资金的吸引力弱于结构性存款
1277,33,由于,且收益整体低于结构性存款,对资金的吸引力弱于结构性存款
1277,35,因为,结构性存款的复杂结构,大额存单的标准化和简单化更容易被银行和投资者所接受
1277,40,使得,存款结构的恶化,存款成本率攀升
1277,40,使得,存款中高息存款占比提升,存款成本率攀升
1278,3,推动,人工智能溢出带动性很强,传统产业实现技术革新和产品升级
1278,4,推动,金融业数字化转型,技术革命
1278,4,推动,人工智能也将发挥“头雁”带动效应,技术革命
1278,8,推动,人工智能加速发展,经济社会各领域从数字化、网络化向智能化加速跃升
